GEO/TIME,GDP,SENTIMENT,SNP_VOL,SNP_CLOSE,US_BOND_YIELD
2000Q3,0.031700538474900064,0.11658698054860572,0.1626011135998946,-0.07306466061114081,-0.07014142336166407
2000Q4,-0.012425288323933081,-0.012845849802371467,0.10252316517134052,-0.07340151500298886,-0.07997056286520121
2001Q1,0.02269123889731839,-0.036703370070070185,-0.033603296859854304,-0.0097231222825378,0.07592321010025849
2001Q2,0.04492565179702601,0.0730862490846238,-0.0335509973231185,-0.09220947780762856,-0.10612725358442032
2001Q3,-0.02035639647113263,-0.028728212063031555,0.12790080662859427,-0.011353466443580817,-0.02696146368359853
2001Q4,0.032976696467829525,0.061814556331007076,0.011634341519955793,0.011056639809279734,0.08910891088474182
2002Q1,0.00011035439525786117,-0.04131455399061035,0.03762776691765879,-0.07400009453184098,-0.02171353832428302
2002Q2,0.03672819558946405,0.015344433888344833,0.16142733722174896,-0.15664607478376769,-0.18378125411151225
2002Q3,0.013486597028995462,0.012540192922012805,-0.06246718541295826,0.022293102078343674,-0.021869112947672242
2002Q4,0.039651344215074324,0.033661479506617464,-0.07507718087872539,-0.05805565737317209,-0.03751465432611667
2003Q1,0.0070996695479010885,0.0015360986175114721,0.06711446047020919,0.12179817138194027,-0.06603445276370579
2003Q2,0.023054548580762724,-0.0058282214706048,-0.05951942436300606,0.04878441760274055,0.1984163949882083
2003Q3,0.022549019607843057,0.00030854736202057254,-0.020537592107563563,0.07565733442399836,0.0010104937427912741
2003Q4,0.011779208327626245,0.004009870140650795,0.11586940320476535,0.05633640986950583,-0.07136201288465882
2004Q1,0.034844997969405656,0.008602150230414773,-0.06287584674363633,-0.009834581224894667,0.15168492358488872
2004Q2,0.012427397833708387,-0.006091988427076478,-0.06517094357421382,-0.014331427324701274,-0.07601829666739279
2004Q3,0.005271726490425621,-0.01317805761165236,0.12540780319724476,0.05884585005485676,-0.009665252239509758
2004Q4,0.02236446363846678,0.007453416151383063,0.07237892348492103,0.014084427208655326,0.030548282075696376
2005Q1,0.02802293128158717,0.01171393372740881,0.23314152960674628,-0.007230484143075255,-0.06436710795075207
2005Q2,0.02171919140037426,0.010054844606946833,0.009684490523587552,0.04057993944101734,0.03966425263004747
2005Q3,0.049636731420637625,0.010859728506787292,0.09962415589576024,0.005826265979015144,0.06490422685332464
2005Q4,0.03706068830250642,-0.004476275738585445,0.046276698785293835,0.04071226846379217,0.035156830531057226
2006Q1,-0.006520496129486353,0.004796162769784118,0.06656955056174874,-0.0012215965829587283,0.10002154104258065
2006Q2,0.04991643700678461,0.02744630102250789,-0.043668716757535475,0.016990833316105514,-0.06312010456507045
2006Q3,0.03274264450090136,0.0023228806620210207,0.09518307230596057,0.07163339199496299,-0.04033999860937376
2006Q4,0.044198556656833476,0.01419466946286363,0.10291439828286242,0.01645273691668958,0.01815013808756727
2007Q1,0.017722904875020706,-0.028563267352185173,0.0633531766399984,0.05870246091316811,0.03772104955521094
2007Q2,0.020065315531649253,-0.02058218229327191,0.1719876087945693,-0.013358161694345783,-0.04576376004947447
2007Q3,0.018540664224710346,-0.043530471042789065,0.034447903417019754,0.009620714493544513,-0.10117375955929997
2007Q4,-0.011759485245174228,-0.04174513465160079,0.18983315953594926,-0.10380361354296985,-0.15037654228886588
2008Q1,0.020795913785361497,-0.08188666918379084,-0.024491022671152773,0.008455112503348294,0.11117397454031108
2008Q2,-0.036483105600307875,-0.04067070995507205,0.3326155332766909,-0.08593275358301533,-0.014002036659877759
2008Q3,-0.040784492761894,-0.10896243949828788,0.10565828244437792,-0.25516269050356577,-0.2106893880712627
2008Q4,-0.024253842340109077,-0.1886477462776024,0.025900692127054814,-0.14789180131968716,-0.06553265718024215
2009Q1,-0.0358318767529775,0.05401234567901225,-0.03840854158980189,0.14940818372589915,0.1799299883103933
2009Q2,-0.056967895613313946,0.004392386530014614,-0.12563817458577375,0.13053292401234362,0.009592563191298087
2009Q3,-0.050808623830652766,0.07482993192419829,-0.1405453313362528,0.059291787086144465,0.022235282691742686
2009Q4,0.002955479411729911,0.115732368992574,-0.030269892596783365,0.031066364113970568,0.05758911450195581
2010Q1,-0.005729178895959031,0.12115072924954795,0.2697779012402257,-0.012240911168263313,-0.1016580592552323
2010Q2,-0.007297201558625566,0.04011564871847195,-0.2663010665307055,-0.004439323396264072,-0.2031265757942512
2010Q3,-0.003758683033590282,0.034398888117942894,-0.009357499557547944,0.10003250142004338,0.10289836728225565
2010Q4,0.009288886766321225,0.003359086395813282,-0.06510462317079901,0.08773281448038772,0.17580904266974873
2011Q1,-0.013876073532543165,0.0023434884163928693,0.017851171101641805,0.022918533340039016,-0.07241850469182298
2011Q2,0.035076354650255936,0.004008016032064132,0.19213833052031948,-0.0960081398205711,-0.26904461268939406
2011Q3,0.015124297386567953,-0.0026613440119761522,-0.12051329252918075,0.03164506545297563,-0.11990787402909064
2011Q4,0.001803858888000942,0.019679786558361556,-0.059235070334564655,0.08746999648736264,-0.019954203631010636
2012Q1,0.05071340657336898,-0.01602878606476943,0.005837059737113126,-0.003954426460408111,-0.13968624835442034
2012Q2,-0.005271264018742117,-0.005651596075248788,-0.12370371624550003,0.03836723688089627,-0.09000969895053534
2012Q3,0.01284455687369146,0.013373453360080223,-0.016616120609705076,0.0066152932504097706,0.0761031762788098
2012Q4,0.005425772418990338,0.02045529561875803,0.019173275031920234,0.0769650231454555,0.1341125193870618
2013Q1,0.0027517827697709496,-0.022631748787584782,0.06947344967954705,0.05513118759681812,0.10340611390452503
2013Q2,-0.00017084708118431102,-0.009923916933534893,-0.1287047023525577,0.034265573709456154,0.25961690640183366
2013Q3,0.01343514711379279,0.011693952188049028,0.03089333529181504,0.08208789560521979,0.04423777831396736
2013Q4,0.009010148272264651,0.02575957728723899,0.059678686439569306,0.019160147374374104,-0.03129137091932954
2014Q1,-0.0009399674144630055,-0.02060527978770288,-0.08727004417280193,0.045947141465414676,-0.05317430749161378
2014Q2,0.005760103702774577,-0.014792899408283988,-0.035974249635164046,0.024026700537302492,-0.02808030429446018
2014Q3,0.0041264330779864355,0.0,0.24402055518467813,0.0403262260929671,-0.09558525718914535
2014Q4,0.0056414715442105745,-0.015682349049049082,-0.06417174298480632,0.003722021609534387,-0.1624123004926109
2015Q1,0.014575248839435506,0.0067796610510773014,-0.05529544761493965,0.014370770410509826,0.154161468927849
2015Q2,0.015055748881471542,0.0026936027272728147,0.15239806206872153,-0.0415536423308861,-0.0016985795241355461
2015Q3,0.007046406332770205,-0.0033579584283628394,0.011961073940390365,0.03463279993239432,0.02675947424593983
2015Q4,-0.0013001707094366655,0.011118598079889352,0.133072438938725,-0.043764134694201484,-0.177915034772836
2016Q1,0.018593788819875723,0.012329224262688898,-0.11232506438131173,0.05544308142419818,-0.05790727487630565
2016Q2,-0.00948329690914762,-0.0003291645818535027,-0.09904545990949398,0.040202136515697484,-0.09861894571121987
2016Q3,0.0014085339427130084,-0.0029634507747656746,0.06446103337636688,0.007826102978433225,0.43461372433435197
2016Q4,0.012216353389005397,0.006605020147491647,-0.06569974956849323,0.06725382759046217,0.08378459702166063
2017Q1,0.015868388576314896,0.013779527559055094,0.021166818888021632,0.030574299340553557,-0.05898681484261126
2017Q2,0.008149834516270937,0.003559870873786286,-0.11400944052582451,0.03350689308406096,-0.0060471977876105365
2017Q3,0.0025238628384915973,0.015156400511075141,0.045834767661843356,0.058319517760060835,0.0681109957067978
2017Q4,0.007173954192693621,-0.0015883094033000145,0.11234475457297277,0.03571984879281187,0.15712697973841738
2018Q1,0.01499746283523451,-0.02195354755903478,-0.043399248651246114,-0.013061058921490565,0.03337735634930694
2018Q2,0.013424185753698525,0.012361743001834125,-0.11869082938163777,0.06939067284167133,0.030905077378877488
2018Q3,0.010039830446539444,0.004498714975738727,0.29886076227960623,-0.0756540645770638,-0.0016905218075408124
2018Q4,0.009903855720267973,-0.008637236084452993,-0.10100501465869482,0.04314329531867811,-0.12395574620411431
2019Q1,0.01085457378781629,-0.018070345595353254,-0.051540409009738775,0.03804642310035233,-0.14291237124446998
2019Q2,-0.0007087800124035981,-0.002628983898333659,0.03023426866207113,0.02823378262177667,-0.21786197564276055
2019Q3,-0.0059579749977836105,-0.005601318284810142,-0.009568447513285228,0.05918109602876109,0.0353710109573242
2019Q4,0.004441748871724549,-0.00033134493041742097,0.45717416356144014,-0.06854799294741809,-0.3789454139210816
2020Q1,-0.015326418981317036,-0.1932383165087046,0.1169743718266456,0.033396734380539916,-0.4251121076233184
2020Q2,-0.07076382000180359,0.13147082995609982,-0.24188462763950636,0.11895731812746546,-0.008840354134165507
2020Q3,0.055520510854691674,-0.006899055882352956,0.047823755799941026,0.05064221678482572,0.37513116598905105
2020Q4,0.01831488360119171,-0.02595978065718607,0.13334282519413243,0.07988797538614123,0.6402136582830167
2021Q1,0.004631803243165145,0.1711711711711712,-0.25008741242604093,0.10301540743485105,0.0828099560362876
2021Q2,0.020104431602692596,-0.02243589711538463,-0.19589968958663417,0.04279030307572884,-0.1252416760203564
2021Q3,0.004642926365125977,-0.020327869173663027,0.010776890921842197,0.05391713586606439,0.10805501009529839
2021Q4,-0.002095884524655145,,,,
